Date,Open,High,Low,Close,Adj Close,Volume
2010-07-15,51.411400,51.411400,50.774899,51.053398,29.141573,2985141
2010-07-16,51.023499,51.282200,50.745098,51.083199,29.158587,2371295
2010-07-19,50.208000,50.367100,49.979198,50.227901,28.670372,2462076
2010-07-20,50.486500,50.973801,50.068699,50.595901,28.880436,4933008
2010-07-21,50.854500,51.023499,50.625702,50.874401,29.039400,2499167
2010-07-22,50.784901,50.784901,49.651001,49.651001,28.341078,4355591
2010-07-23,50.546101,51.321899,50.416801,50.963902,29.090490,5808701
2010-07-26,51.222500,51.471100,51.083199,51.212502,29.232393,4180232
2010-07-27,51.520901,51.898800,51.471100,51.799400,29.567400,5126113
2010-07-28,51.898800,52.396099,51.789398,52.316601,29.862616,4055403
2010-07-29,51.918701,52.754200,51.868999,52.724300,30.095333,4893291
2010-07-30,52.416000,52.634800,52.018200,52.276798,29.839899,8323428
2010-08-02,52.614899,53.241501,52.515499,53.122200,30.322458,2807419
2010-08-03,53.808498,53.907902,53.221600,53.460400,30.515505,4315652
2010-08-04,53.460400,53.460400,52.624901,52.664700,30.061310,4267212
2010-08-05,52.863602,53.032700,52.445900,52.664700,30.061310,3884204
2010-08-06,52.406101,52.505501,51.878899,52.306599,29.856897,3573854
2010-08-09,51.918701,52.903400,51.829201,52.754200,30.112398,2987318
2010-08-10,52.982899,53.191799,52.346401,52.465698,29.947723,4028236
2010-08-11,50.944000,51.630299,50.884300,50.914200,29.062119,15947699
2010-08-12,50.227901,50.635700,50.128399,50.426800,28.783911,11112838
2010-08-13,50.725201,51.232399,50.536201,51.202599,29.226744,8414082
2010-08-16,49.481899,49.571400,49.094002,49.481899,29.214512,8053703
2010-08-17,49.531601,50.387001,49.253201,50.227901,29.654961,7352245
2010-08-18,50.725201,50.725201,50.088600,50.377102,29.743052,6035022
2010-08-19,50.277599,50.416801,49.830002,50.088600,29.572714,4883014
2010-08-20,49.581402,49.631100,48.984600,49.233200,29.067686,6048882
2010-08-23,48.785702,49.481899,48.785702,49.432201,29.185175,4556121
2010-08-24,49.233200,49.651001,49.104000,49.183498,29.038338,5010202
2010-08-25,48.775700,48.855301,47.811001,48.039700,28.363028,7757090
2010-08-26,48.437599,48.716099,47.950199,48.716099,28.762381,6291084
2010-08-27,48.338100,49.203400,48.208801,48.944801,28.897409,7573633
2010-08-30,49.780300,50.327301,49.720600,50.277599,29.684303,5408058
2010-08-31,49.949402,50.476501,49.879700,50.028900,29.537460,7210974
2010-09-01,50.416801,51.212502,50.377102,51.033501,30.130592,6703026
2010-09-02,51.709801,51.719799,51.441299,51.640202,30.488796,4219373
2010-09-03,51.610401,51.699902,50.993698,51.292099,30.283272,5287396
2010-09-06,51.670101,51.898800,51.441299,51.839100,30.606224,3879350
2010-09-07,51.809299,52.147499,51.680000,52.067902,30.741316,4302862
2010-09-08,51.908798,51.908798,51.321899,51.500999,30.406609,3973203
2010-09-09,51.918701,52.207100,51.779499,52.207100,30.823494,4733408
2010-09-10,52.038101,52.624901,52.038101,52.386200,30.929243,3801290
2010-09-13,52.694500,53.380798,52.545300,53.221600,31.422472,6027307
2010-09-14,53.579700,53.709000,53.271400,53.311199,31.475368,4926157
2010-09-15,53.311199,53.669201,53.122200,53.510101,31.592798,5966221
2010-09-16,53.709000,53.858200,52.167400,52.356300,30.911591,10041495
2010-09-17,52.664700,52.784000,52.336399,52.425999,30.952738,5207325
2010-09-20,52.167400,52.306599,51.849098,52.296700,30.876392,4819362
2010-09-21,52.694500,52.734299,52.187199,52.336399,30.899839,4164741
2010-09-22,52.595001,52.634800,52.157398,52.217098,30.829397,4172489
2010-09-23,51.839100,52.147499,51.749599,52.147499,30.788305,3650676
2010-09-24,51.709801,51.988300,51.461201,51.540699,30.430048,9203213
2010-09-27,52.455799,52.684601,52.177299,52.575100,31.040770,4000900
2010-09-28,52.505501,52.704399,52.187199,52.316601,30.888147,2679297
2010-09-29,52.515499,52.624901,51.610401,51.769501,30.565132,4323448
2010-09-30,51.650200,51.859001,50.864399,50.894199,30.048346,5954418
2010-10-01,51.132999,51.212502,50.247799,50.625702,29.889832,4071013
2010-10-04,50.924099,51.749599,50.864399,51.262299,30.265676,2144268
2010-10-05,50.854500,51.242401,50.546101,50.973801,30.095348,3747832
2010-10-06,51.570599,51.739700,51.371700,51.560600,30.441799,5022746
2010-10-07,51.321899,51.411400,50.944000,51.222500,30.242188,4294571
2010-10-08,50.944000,51.142899,50.675400,50.844501,30.019011,3444670
2010-10-11,50.944000,51.331902,50.735100,50.844501,30.019011,2939883
2010-10-12,50.973801,51.053398,50.028900,50.178101,29.625565,4327256
2010-10-13,50.585899,50.595901,49.750500,49.750500,29.373093,4834686
2010-10-14,50.377102,51.142899,50.198002,50.924099,30.066000,6273312
2010-10-15,50.685398,51.033501,50.377102,50.824600,30.007265,2295698
2010-10-18,50.874401,50.914200,50.118500,50.377102,29.743052,3612696
2010-10-19,50.804699,50.804699,50.267700,50.377102,29.743052,7052886
2010-10-20,49.929501,50.168201,49.730598,50.128399,29.596216,4353960
2010-10-21,50.595901,50.595901,49.670898,49.670898,29.326099,4074342
2010-10-22,49.929501,50.227901,49.810101,50.227901,29.654961,3184161
2010-10-25,50.237801,50.963902,50.058800,50.675400,29.919165,4610562
2010-10-26,50.416801,50.884300,49.780300,49.909599,29.467024,4984543
2010-10-27,49.780300,50.188099,49.283001,49.283001,29.097082,5918935
2010-10-28,49.720600,49.999100,49.054199,49.054199,28.961994,4873125
2010-10-29,49.720600,49.999100,48.616600,48.636501,28.715387,11137865
2010-11-01,48.885101,49.521702,48.855301,49.044300,28.956152,3753161
2010-11-02,48.915001,50.267700,48.686199,49.919498,29.472876,5599338
2010-11-03,49.939400,50.068699,49.382500,49.631100,29.302605,6769821
2010-11-04,49.631100,49.651001,48.517101,48.875198,28.856314,6774821
2010-11-05,49.690800,49.690800,48.517101,48.616600,28.703629,7042186
2010-11-08,48.736000,48.855301,48.397800,48.576801,28.680138,7056342
2010-11-09,48.487301,48.576801,47.751301,47.990002,28.333685,8532869
2010-11-10,48.039700,48.238602,47.661800,47.820900,28.233845,5702292
2010-11-11,48.069599,48.487301,48.039700,48.288399,28.509867,4945226
2010-11-12,48.268501,48.477299,47.890499,48.288399,28.509867,4750490
2010-11-15,48.407700,48.964699,48.358002,48.596699,28.691889,3055650
2010-11-16,48.845402,49.830002,48.755798,49.621201,29.296757,6247106
2010-11-17,49.084099,49.889702,49.034302,49.631100,29.302605,6405752
2010-11-18,49.382500,49.491901,48.895100,49.253201,29.079491,4666008
2010-11-19,49.581402,49.621201,48.298302,48.547001,28.662540,4895109
2010-11-22,48.785702,48.875198,48.338100,48.467400,28.615551,2759753
2010-11-23,48.487301,48.636501,47.761200,47.920399,28.292597,4321232
2010-11-24,47.731400,48.039700,47.502602,47.890499,28.274942,4996325
2010-11-25,48.149101,48.248600,47.691601,47.751301,28.192757,5434701
2010-11-26,47.641899,47.880600,47.214199,47.323601,27.940237,9926405
2010-11-29,47.303699,48.556900,47.194302,48.308300,28.521610,4824295
2010-11-30,48.238602,48.556900,47.870602,48.159100,28.433527,5106470
2010-12-01,47.482700,48.258499,47.452900,48.258499,28.492210,4216522
2010-12-02,48.676300,49.332699,48.536999,49.034302,28.950258,5663673
2010-12-03,49.432201,49.541599,48.994499,49.163601,29.026585,3063137
2010-12-06,49.322800,49.382500,48.805599,49.024399,28.944407,3158200
2010-12-07,49.213402,49.670898,49.054199,49.491901,29.220421,5418189
2010-12-08,49.432201,49.611198,49.084099,49.332699,29.126431,4006289
2010-12-09,49.472000,50.019001,49.342701,49.969299,29.502279,6033519
2010-12-10,50.028900,50.396900,49.939400,50.317402,29.707806,4628380
2010-12-13,50.446701,51.063301,50.377102,50.924099,30.066000,4375256
2010-12-14,51.003700,51.003700,50.227901,50.377102,29.743052,3938458
2010-12-15,50.516300,50.735100,50.227901,50.227901,29.654961,5131640
2010-12-16,50.178101,50.705299,50.098598,50.665501,29.913330,4767419
2010-12-17,50.665501,50.924099,50.367100,50.426800,29.772396,3003480
2010-12-20,50.347198,50.745098,50.347198,50.456600,29.789991,4157641
2010-12-21,50.605801,50.864399,50.446701,50.725201,29.948572,3201759
2010-12-22,50.844501,50.884300,50.476501,50.595901,29.872240,2958544
2010-12-23,50.675400,51.152901,50.625702,50.973801,30.095348,2517064
2010-12-24,51.162800,51.182701,50.755001,50.834599,30.013165,5270131
2010-12-29,50.924099,50.993698,50.625702,50.993698,30.107098,1625407
2010-12-30,51.023499,51.162800,50.874401,50.993698,30.107098,1211766
2010-12-31,50.924099,51.142899,50.496399,50.496399,29.813484,1275787
2011-01-04,50.735100,50.814701,50.188099,50.337299,29.719549,2395587
2011-01-05,50.237801,50.367100,49.581402,49.621201,29.296757,3773405
2011-01-06,49.800201,49.810101,49.263100,49.660900,29.320200,3942094
2011-01-07,49.631100,49.889702,49.491901,49.621201,29.296757,2341337
2011-01-10,49.511700,49.919498,49.372501,49.780300,29.390696,1993514
2011-01-11,49.442101,50.178101,49.442101,50.028900,29.537460,3104234
2011-01-12,49.899601,50.257702,49.899601,50.078701,29.566872,3060410
2011-01-13,50.576000,50.973801,50.446701,50.854500,30.024908,3131903
2011-01-14,50.944000,51.142899,50.874401,51.132999,30.189344,2496120
2011-01-17,51.222500,51.312000,50.556099,50.725201,29.948572,2411765
2011-01-18,50.725201,51.351799,50.685398,51.162800,30.206932,2088348
2011-01-19,51.242401,51.600399,51.013599,51.481098,30.394859,2687074
2011-01-20,51.491001,51.699902,51.152901,51.381599,30.336115,3904491
2011-01-21,51.500999,51.719799,51.033501,51.381599,30.336115,2646136
2011-01-24,51.520901,52.197201,51.411400,52.038101,30.723717,4180765
2011-01-25,52.207100,52.535400,52.087799,52.316601,30.888147,3092347
2011-01-27,52.366299,52.525398,52.147499,52.366299,30.917488,3392708
2011-01-28,52.416000,52.455799,51.918701,52.117599,30.770653,9131740
2011-01-31,51.729698,52.177299,51.530800,52.147499,30.788305,3758708
2011-02-01,52.187199,52.316601,51.878899,52.167400,30.800056,3448916
2011-02-02,52.515499,52.565201,51.918701,52.167400,30.800056,3051466
2011-02-03,52.008202,52.416000,51.689899,52.306599,30.882233,3528092
2011-02-04,52.366299,53.002800,52.366299,52.774101,31.158258,4485540
2011-02-07,52.982899,53.251499,52.853600,53.181900,31.399021,2211566
2011-02-08,53.450401,53.709000,53.291302,53.629398,31.663233,3699215
2011-02-09,54.703602,55.181000,54.494801,54.773201,32.338539,8675396
2011-02-10,55.181000,55.380001,54.932400,55.300400,32.649811,6619277
2011-02-11,55.250599,55.469501,54.813000,54.823002,32.367950,5746848
2011-02-14,53.629398,53.788601,53.390701,53.549900,32.396324,14279213
2011-02-15,53.659302,53.679199,52.843700,53.012798,32.071388,3807026
2011-02-16,53.002800,53.738800,52.992901,53.549900,32.396324,6685152
2011-02-17,53.728901,53.758701,53.380798,53.699100,32.486584,3043940
2011-02-18,53.609501,53.907902,53.261398,53.907902,32.612900,3410753
2011-02-21,53.709000,53.927799,53.132099,53.629398,32.444412,3955356
2011-02-22,53.510101,53.510101,52.634800,52.923302,32.017242,3780219
2011-02-23,52.595001,52.992901,52.515499,52.903400,32.005199,2858237
2011-02-24,52.634800,52.843700,52.445900,52.445900,31.728422,3136516
2011-02-25,52.416000,52.913300,52.097698,52.803902,31.945007,4154356
2011-02-28,52.813900,52.873501,52.535400,52.823799,31.957045,2401569
2011-03-01,52.963100,53.211700,52.565201,52.754200,31.914946,4595959
2011-03-02,52.386200,52.465698,51.998299,52.286701,31.632118,4213460
2011-03-03,52.167400,52.177299,51.729698,51.829201,31.355343,3502786
2011-03-04,52.316601,52.455799,52.187199,52.366299,31.680265,2301621
2011-03-07,51.968399,52.018200,51.272202,51.411400,31.102585,3120159
2011-03-08,51.023499,51.789398,51.003700,51.530800,31.174820,3615503
2011-03-09,51.908798,51.968399,51.063301,51.222500,30.988304,2439697
2011-03-10,51.481098,51.689899,50.784901,51.023499,30.867910,3804603
2011-03-11,50.725201,50.983799,50.446701,50.585899,30.603172,4976637
2011-03-15,50.625702,50.625702,49.074100,49.481899,29.935282,5292148
2011-03-16,49.531601,50.158199,49.263100,49.730598,30.085741,5871192
2011-03-17,49.581402,49.929501,48.984600,49.481899,29.935282,9044237
2011-03-18,49.879700,50.277599,49.243198,50.048801,30.278244,4726772
2011-03-21,50.178101,50.446701,49.740501,50.377102,30.476860,3722796
2011-03-22,50.924099,51.023499,50.526199,50.665501,30.651337,4051646
2011-03-23,50.794800,51.152901,50.735100,51.053398,30.886005,4015412
2011-03-24,51.093201,51.471100,51.073299,51.441299,31.120667,2847832
2011-03-25,51.898800,52.067902,51.461201,51.580502,31.204884,7874346
2011-03-28,51.421398,51.570599,51.162800,51.461201,31.132704,2105672
2011-03-29,51.560600,51.819199,51.421398,51.560600,31.192850,3426959
2011-03-30,51.799400,52.416000,51.461201,52.246899,31.608040,4066652
2011-03-31,52.217098,52.217098,51.799400,52.117599,31.529816,3094076
2011-04-01,52.087799,52.624901,52.077801,52.455799,31.734417,2822939
2011-04-04,52.634800,52.704399,51.948502,52.157398,31.553886,2830848
2011-04-05,52.067902,52.167400,51.739700,51.968399,31.439545,3753693
2011-04-06,52.077801,52.256901,51.799400,52.018200,31.469675,3139928
2011-04-07,51.928600,52.495602,51.928600,52.266800,31.620068,2878088
2011-04-08,52.495602,52.813900,52.276798,52.813900,31.951059,4878499
2011-04-11,52.953098,53.032700,52.505501,52.714401,31.890863,3244507
2011-04-12,52.813900,53.052601,52.127602,52.256901,31.614092,3898045
2011-04-13,52.217098,52.714401,52.137501,52.605000,31.824682,4503007
2011-04-14,52.515499,52.684601,52.077801,52.386200,31.692320,3013416
2011-04-15,52.316601,52.605000,51.839100,51.938599,31.421520,3397613
2011-04-18,52.237000,52.396099,51.799400,52.246899,31.608040,2915959
2011-04-19,51.849098,52.077801,51.520901,51.729698,31.295139,3338410
2011-04-20,51.918701,52.425999,51.769501,52.386200,31.692320,3045249
2011-04-21,52.813900,52.923302,52.465698,52.873501,31.987110,2848637
2011-04-27,53.142101,53.341000,52.624901,52.784000,31.932976,3823174
2011-04-28,53.161999,53.689098,52.982899,53.370800,32.287964,4321452
2011-04-29,53.390701,53.709000,52.923302,53.420601,32.318096,7529458
2011-05-02,53.520000,53.669201,53.072399,53.460400,32.342182,4400577
2011-05-03,53.211700,53.251499,52.724300,53.072399,32.107445,3656525
2011-05-04,53.112202,53.112202,52.157398,52.386200,31.692320,4325639
2011-05-05,52.067902,52.435902,51.809299,52.386200,31.692320,4017045
2011-05-06,52.346401,52.813900,52.167400,52.346401,31.668230,4531737
2011-05-09,52.764099,52.893398,52.137501,52.366299,31.680265,2755961
2011-05-10,52.575100,52.684601,51.779499,51.918701,31.409485,3330328
2011-05-11,52.435902,52.555302,51.789398,52.237000,31.602041,6852031
2011-05-12,51.968399,52.018200,51.381599,51.421398,31.108624,4417850
2011-05-13,51.620300,51.719799,50.924099,51.471100,31.138697,3563373
2011-05-16,50.834599,51.321899,50.834599,51.202599,30.976261,2894607
2011-05-17,51.202599,51.709801,50.983799,51.610401,31.222973,2258181
2011-05-18,51.620300,51.928600,51.321899,51.520901,31.168823,3322517
2011-05-19,51.998299,52.266800,51.481098,52.097698,31.517769,4700079
2011-05-20,52.048000,52.067902,51.799400,51.888901,31.391459,2226503
2011-05-23,51.620300,51.620300,51.013599,51.142899,30.940145,5569396
2011-05-24,50.864399,51.093201,50.148300,50.645599,30.639290,4898302
2011-05-25,50.367100,50.416801,49.611198,49.740501,30.091728,6567247
2011-05-26,50.128399,50.227901,49.640999,50.128399,30.326399,7160851
2011-05-27,50.128399,50.904202,50.058800,50.695301,30.669353,6979825
2011-05-30,50.695301,50.715199,49.869801,50.028900,30.266193,2940425
2011-05-31,50.048801,50.615799,50.028900,50.347198,30.458763,4014818
2011-06-01,50.396900,50.476501,49.800201,50.088600,30.302320,3918267
2011-06-02,49.422199,49.561501,49.064201,49.133801,29.724693,6296563
2011-06-03,49.481899,49.611198,49.133801,49.243198,29.790873,4626004
2011-06-06,49.143700,49.511700,49.094002,49.412300,29.893175,3661749
2011-06-07,49.034302,49.551498,48.785702,49.462002,29.923243,3722653
2011-06-08,49.432201,49.452099,48.805599,49.054199,29.676533,3789064
2011-06-09,48.835400,49.601299,48.785702,49.332699,29.845024,3874813
2011-06-10,49.352600,49.541599,49.054199,49.322800,29.839029,3504529
2011-06-14,49.074100,50.347198,49.054199,50.178101,30.356468,4605428
2011-06-15,50.327301,50.466599,49.740501,50.048801,30.278244,3756773
2011-06-16,49.830002,49.830002,48.944801,48.994499,29.640417,8061695
2011-06-17,49.621201,49.830002,48.954800,49.253201,29.796926,4628332
2011-06-20,49.611198,49.899601,49.233200,49.233200,29.784824,3856336
2011-06-21,49.810101,50.058800,49.680801,49.989201,30.242188,4193914
2011-06-22,50.576000,50.625702,50.257702,50.337299,30.452774,4533950
2011-06-23,50.317402,50.396900,50.028900,50.217899,30.380543,3774739
2011-06-24,50.367100,51.093201,50.367100,50.854500,30.765671,8990835
2011-06-27,50.416801,50.585899,50.118500,50.178101,30.356468,4160442
2011-06-28,50.764999,50.814701,50.476501,50.526199,30.567059,3974237
2011-06-29,50.914200,51.103100,50.755001,51.093201,30.910076,3916941
2011-06-30,51.510899,52.018200,51.262299,52.018200,31.469675,5120694
2011-07-01,51.868999,51.908798,51.451199,51.640202,31.240997,3903823
2011-07-04,52.057899,52.207100,51.680000,51.779499,31.325270,4164869
2011-07-05,52.048000,52.048000,51.381599,51.500999,31.156790,4371854
2011-07-06,51.570599,51.570599,50.864399,51.192600,30.970213,5018337
2011-07-07,50.924099,51.431301,50.814701,51.113098,30.922119,5920960
2011-07-08,51.411400,51.699902,51.182701,51.491001,31.150736,3321069
2011-07-11,50.983799,51.073299,50.237801,50.277599,30.416658,6066038
2011-07-12,49.780300,49.879700,49.263100,49.372501,29.869095,5977211
2011-07-13,49.432201,49.710701,49.143700,49.332699,29.845024,5269553
2011-07-14,49.183498,49.233200,48.447498,48.755798,29.496010,5406943
2011-07-15,48.487301,48.934898,48.208801,48.755798,29.496010,5492436
2011-07-18,48.875198,48.895100,48.457500,48.626499,29.417789,3357121
2011-07-19,48.437599,48.745899,48.168999,48.288399,29.213243,5418612
2011-07-20,49.193501,49.322800,48.984600,49.283001,29.814953,5846835
2011-07-21,49.332699,49.780300,49.332699,49.472000,29.929298,4369138
2011-07-22,50.217899,50.456600,50.108501,50.247799,30.398626,4886066
2011-07-25,49.760399,50.028900,48.895100,49.272999,29.808901,5603305
2011-07-26,49.670898,50.108501,49.631100,49.949402,30.218107,6068718
2011-07-27,49.949402,50.108501,49.472000,49.551498,29.977388,6131808
2011-07-28,48.984600,49.362499,48.805599,49.173599,29.748764,5681818
2011-07-29,49.223301,49.521702,48.984600,49.004501,29.646467,9641124
2011-08-02,49.501801,49.621201,49.064201,49.153702,29.736736,5224640
2011-08-03,48.338100,48.556900,48.089500,48.288399,29.213243,5860338
